train_losses,val_losses,train_rmse_keV,val_rmse_keV,train_mae_keV,val_mae_keV
0.6500458832491528,0.48536676639004755,2431.3243651607595,1859.2050503107077,1818.0181913656345,1377.284315806864
0.42215305499055167,0.44592433383590296,1731.0969598535726,1783.9903760649104,1260.442065413495,1285.0354883927241
0.3749043988910588,0.30171476069249603,1579.714423357126,1303.7349783574018,1150.2322571854918,945.2079159937699
0.3229517391459508,0.28939069297752884,1382.3938510004061,1224.4073587118053,1022.3230014092716,933.275164002323
0.2739771814508872,0.2505604060072648,1250.6013525139604,1144.8598514098842,895.5275644285231,822.0595635162438
0.26156550273299217,0.2775639189701331,1225.722125576646,1184.0390493451205,864.9811922962884,896.1264433734726
0.25562313046645035,0.20777615747953715,1188.0313769868264,1021.2186983008365,845.96797660653,711.7866582642189
0.21727673641659997,0.2859421009688001,1065.667316609009,1218.0961930312708,757.207117267459,916.9446126951567
0.2264597617428411,0.21413256051509003,1091.0459556025494,1081.542669270034,770.1368551360338,719.6954771725798
0.20826116102662953,0.24337036084187658,1034.6047679823162,1121.1136759612073,731.6698177418695,803.6517179777155
0.21954802965575998,0.2996972826750655,1080.0833007378283,1229.5342979859051,754.9399664831728,941.4842376740941
0.19754493118009783,0.18191567612321755,997.5217501478597,956.708796027825,706.8606808612119,645.9769939606681
0.19428995133123614,0.2281040717896662,1003.3761614976053,1071.2187331705436,695.8774280147502,772.3067273667651
0.18695961277593265,0.21968157883537442,971.008372070828,1122.031064740585,678.7905992221738,740.7266902046358
0.17471893385730006,0.17670290250527232,925.8422014183382,914.9305463665868,637.130733254736,628.5356794349121
0.1672700508074327,0.16389760531877218,913.1168495351352,854.4846241306132,626.2965513949912,599.2872255845643
0.16899066147479144,0.1515130614371676,891.0553987582322,840.6693329220553,629.4422067839504,562.5064589442327
0.16470345837826078,0.19992918854481295,884.3610053073063,999.7481909821686,611.6076652930518,692.1771280112047
0.16541803831403906,0.20718106862745786,883.6565732174176,1003.8848127182737,616.2488774044031,711.674711557617
0.17027307132428343,0.1447302618701207,896.1129767795234,823.4732084451381,632.3708961812918,541.9514987479376
0.16103411381217567,0.16480592579433792,851.9845339498572,862.0230412931131,606.7184491831413,607.6743274994396
0.17377528141845355,0.1472860723733902,885.5755732994373,837.4095947501506,638.9171187734067,536.5115258312347
0.16016387871720575,0.15121768973767757,841.2564872323443,842.8468095586667,600.8289935663936,557.0195123709234
0.14970720195296136,0.22742023926816488,830.8248808709644,1060.0879770796125,575.2169026045412,752.7306091159347
0.15331659533760764,0.13726653286108845,831.9706444456752,756.8503725301669,587.1234710028596,526.2891618821093
0.15164811638268558,0.14918676832396732,822.2435423932734,841.1051928692692,583.428611337656,555.3856345516753
0.17073219997639005,0.17258501837128087,915.1243098374047,840.7474056964356,629.702245994439,630.6806842702005
0.17624916102398525,0.16812126769831306,911.9496473805008,891.2092869658499,642.2182000142044,601.935955514873
0.1565741551193324,0.168891517543479,863.1840593099216,901.6739439199263,592.6312297573944,598.6660540209748
0.15801860341294247,0.17871144904117836,857.9634853148798,906.311140775491,594.262891590066,627.7352014076786
0.12668037279085678,0.13771942718640753,739.2039853179127,811.5485807941981,516.539452699217,517.0742661394863
0.13320439766076478,0.146939432640609,754.9700101665944,840.8030937000588,527.2302154583643,546.6660596988464
0.11437157685445114,0.1290651734330152,684.8559446842348,782.0497916183368,481.92721468726256,490.71798349350416
