train_losses,val_losses,train_rmse_keV,val_rmse_keV,train_mae_keV,val_mae_keV
0.8178030155425848,0.6130959101413426,2630.5993372411895,2120.5852488097,2016.0224246758446,1642.5070563985644
0.45752896403157434,0.40258311637138067,1687.9786882237881,1491.2931919556552,1257.3358116042361,1111.2194800828308
0.3856076113013334,0.47070925957278203,1476.335037176928,1621.1103865872553,1091.128845299145,1256.0959174559464
0.38046819734018905,0.40294982336069407,1455.3039550519115,1361.5094679282406,1076.4359801875817,1089.7031389283748
0.33816266267798667,0.2327459027108393,1324.082964282413,1008.6197842962664,980.9079845208921,737.5074204272092
0.2824652950431025,0.2392087455250715,1162.450858694936,1049.516477096586,843.807213625459,746.8868787683051
0.2803116939788641,0.22532753411092257,1126.5505170935025,947.2986767274662,812.688731506218,687.3132970102957
0.2488360748041508,0.306711345911026,1049.2026827924744,1231.8143539992193,754.3972887705938,922.3320234790314
0.28424512406507896,0.332638481729909,1208.3907132132638,1270.0726510779275,863.8252371773222,968.4552612682899
0.2977867985880652,0.20900666105904078,1198.4671364289727,905.6498037946768,866.8788004739698,664.1576330369718
0.20791820627312327,0.20414909838061585,971.7846774724594,903.7434408648406,679.7736126100323,658.7847238450929
0.2133645718310808,0.26552923749151985,968.3868351347163,1094.9700789944304,697.1947559602518,840.2036554864271
0.21094894928987637,0.19149127215343087,950.2145054896052,948.9112243492334,682.2813935140692,653.1604391350525
0.22315971328075543,0.23898255628974815,998.585933513567,940.846686322446,712.2078071079216,697.489374632635
0.2040371334743361,0.23936048032421814,978.4307629011627,1094.669018815315,671.7965062732574,759.5339125718525
0.23131410621626433,0.21488499876699949,1028.9490526783727,944.8237549866095,728.6833315936165,701.2129127550013
0.20495038410258848,0.20468738557476746,941.9280005936225,956.6608873640039,665.0975346914465,694.5420603288917
0.1930344834230667,0.17288016998454145,921.400357495187,818.19685811979,637.5145267455216,570.5548188921018
0.17589935712343038,0.15845811690546965,839.3053180397048,794.9615752858601,591.0976986969596,545.4938495504836
0.17777320831407642,0.22860510059093175,894.9634083790029,1025.555488060902,607.1159789227828,731.9016600137232
