train_losses,val_losses,train_rmse_keV,val_rmse_keV,train_mae_keV,val_mae_keV
0.6484801665295002,0.5218045162527185,538.0789330417701,432.9327470235948,362.8671048547189,304.0796308113666
0.5114824272865472,0.38782663604146556,451.32063089162176,362.9376480512537,275.5279603979149,234.43671573258177
0.43619710553524105,0.40255131846980047,433.28273531451174,376.6393503262567,258.4650554235413,249.9254079892419
0.41100484825843986,0.34377074594560425,424.2691233963844,344.17227763019105,247.90702659405434,216.07019584232248
0.38282477803701576,0.3655293976005755,413.16008672248546,371.73652690931135,234.32153323517932,227.34236545708697
0.39902463174143504,0.36835499225478424,414.20345771551644,361.1888070933372,227.06552660765635,231.02191936965178
0.3664363227611364,0.31892566500525726,400.8079628266547,341.01928081042263,225.02576062758936,206.05180261905954
0.3595458657242531,0.40686048998644475,397.3389790097693,384.8451578068063,221.07727417054468,239.47210068227471
0.375970161238382,0.3308828971103618,407.99039446139795,340.83238343263804,229.9165000838598,212.22028948631709
0.36322874350603235,0.3089085180116327,392.3343952000836,332.0214774676112,216.5119210992531,200.4763198931684
0.3463574465104314,0.3206242134696559,383.9528734010213,325.11201551284535,216.85146543373838,204.63222932513798
0.34734170104182044,0.34401069110945653,388.5538558591035,352.359488951907,214.99141774177852,217.40201993476117
0.3374526060597841,0.33256624678247854,382.84167068966644,329.43563329226004,209.44496435346224,210.58088300955984
0.366996199239132,0.31805052647465154,388.39926881546376,320.459125375911,224.29977988812985,202.00218050237518
0.3430449446273405,0.3166813081816623,374.94985395316746,324.19190105583044,213.22899914843836,203.9480376138461
0.33867495073828585,0.3981451658826125,370.4687987241746,372.06058461527806,207.15408095426747,242.81129476281598
0.3294116409365521,0.2978599340115723,365.80225626745283,310.4362793060856,207.3117912832652,195.5015850851307
0.38172149900780167,0.344455519004872,366.8282013385345,323.0361301122776,212.01272595789422,217.59884550636545
0.3313943622417228,0.29953741595933314,366.35428658691706,311.3323807900942,208.27851993437187,193.44384611285972
0.3326215355895286,0.33252873546198797,365.7396617597725,315.5992168496472,208.80896377404883,209.8832456296706
0.3228277014785035,0.51325870658222,363.1298543997687,425.3474405819384,202.31934964971893,291.842090548032
0.32896527058856434,0.3661251373981175,355.9811471579,335.216169642649,204.890538782895,223.86753033159692
0.31760480653407963,0.30935933519350856,352.74327300451023,319.9624912491793,200.51872105954087,201.7807419388518
0.3281069117230038,0.32091313556424883,356.2977527652751,350.04014777219345,204.84956644222672,207.75074712772047
0.3213409268578818,0.3221784551676951,342.1978645219033,319.1957195790615,198.02980093444745,205.63482392822945
