train_losses,val_losses,train_rmse_keV,val_rmse_keV,train_mae_keV,val_mae_keV
0.7203630174315253,0.5477011807655033,2387.0077140962712,2032.2025260945522,1778.1663939143039,1520.830070434955
0.5515282195667888,0.39549014207563904,2033.9502187787411,1490.9061647636215,1501.1039937546557,1101.4786033545206
0.37867839868332065,0.7494077180561266,1497.383329111926,2183.8072488092575,1104.4796477051334,1895.2515026146166
0.3765141458012337,0.4000749991912591,1469.2963433653501,1515.697884211224,1093.1082499670215,1128.3402592741716
0.3376914660424687,0.3288913333886548,1378.5386594797835,1204.687960431928,1010.7342915790917,916.3793102724798
0.28267248356065083,0.28934644319509206,1208.9525196205955,1120.435766135387,873.5867825900067,837.938292510637
0.2528459939152695,0.2376665812181799,1113.6404970185836,1042.4688221095648,800.0183671364613,766.4552859629597
0.2279345916454182,0.18705438449978828,1033.7129260838842,920.9363818528383,736.1590418265278,655.2348304936031
0.2169330835688946,0.2594292281489623,997.8269191211323,993.5158324063672,711.8754598666638,800.5403101252557
0.251880225400592,0.2162933594694263,1086.0231924342286,996.300460971187,772.1087445924808,685.4822940132245
0.2244563456191573,0.1743995461024736,1007.8037589289455,886.9317061843179,741.6795665261923,622.5227198419113
0.20317156534901884,0.1702939593478253,956.299719775599,810.3415084442478,689.7694701367193,572.5176814429099
0.21041496513887895,0.18764252588152885,1010.5342001724293,866.7332509915846,697.6094622389543,625.6244799766821
0.20759151234876277,0.16190562475668757,963.1206759267337,807.0667505736714,688.7713513813816,567.3611690616281
0.20057370686946913,0.15115578835339924,944.6331612828644,792.7937334376785,672.2146441129327,541.8780480184018
0.19325155084736126,0.21633959600799962,925.1111300698772,964.2653534711249,661.3474123687015,681.0283586125117
0.19589576852876087,0.18249980654371412,922.9880404072661,865.3558382638175,646.5414728344289,627.468100241496
0.19732853371736614,0.18007833294962583,969.8717733526597,858.3750487833377,657.700696483689,591.3541847643352
0.18812716821598452,0.15275645863853002,912.9629017976266,827.0933248598096,642.1076282901996,531.0364789700745
0.17161902993224387,0.17262838761273183,886.2682585476673,792.4011864739225,605.7505499284579,576.7823483010983
0.17080283147651096,0.15392539787449336,872.6819562299928,733.5466287023219,598.9735990763096,507.65657657368087
0.17207886131350383,0.15557877209625745,864.4738390164005,752.9307480103238,600.1341628904992,528.8812945334421
0.16034495033497034,0.15142718682947912,818.7451380243212,802.3927302822547,575.9005543209486,559.4145908575983
0.15812644708988277,0.19909013356817395,814.2266915963503,915.6911185229965,555.9048531855124,665.3115007208348
0.16084678250170031,0.17185194868790477,837.428159969279,796.4547737416631,577.0998495662764,552.2573701168162
0.1602207200471745,0.21977124010261737,812.5932774867141,934.0194798731494,566.2592509943428,723.1395202925275
0.15826849466146425,0.13507061285015784,819.6405337311995,702.7938796665551,567.432118530826,504.56957168921906
0.16491021129281022,0.15474049217606844,819.2220211522013,753.7568848289324,590.059174705516,526.6841639510662
0.1521993152104145,0.16026542443586023,812.368346652097,772.4890868881348,557.490715071868,517.1983642265209
0.14357933878552082,0.1265170866329419,776.1176940107716,716.0423400236104,530.9392186634083,479.6648484193537
0.14115904327915157,0.1551760067477038,775.8564005412724,806.9055661709828,524.9997350165023,542.4900584728591
