train_losses,val_losses,train_rmse_keV,val_rmse_keV,train_mae_keV,val_mae_keV
0.6326470953780551,0.6741504606447721,477.7089087138527,519.5594850892368,338.7846328266002,362.1969193826102
0.504286243818527,0.5285176540675917,419.9131484120034,467.82279082740985,273.5480805494415,288.03013964254296
0.45056977729464687,0.5588954867501008,395.80698540847067,463.54489723821735,248.97065048588573,302.30749127615996
0.4435382364101188,0.4784585186525395,397.00971767662276,433.6276589917352,249.34245749573992,261.3074394875735
0.46094122736953025,0.4511268781988244,390.2886921090706,418.8920459877893,242.03443926282668,246.62899552415695
0.4042069928417372,0.45164007497461217,380.9070497876357,429.1670410235456,231.67466461907418,245.91637826488858
0.4076602795096331,0.436733693276581,372.58392972381967,423.9059646754291,223.54043531199787,236.51701511217126
0.40687517232673115,0.4259968239225839,387.4148706761285,423.8250796152644,227.56774128386814,233.45072368611955
0.3897970464340476,0.4245819394525729,370.1820759567881,419.07795537457577,220.70611611027192,233.27935527803615
0.37893941721250846,0.43908506788705526,360.54219004890695,404.6682850890533,210.05354672251698,236.2092840761784
0.38779080755532136,0.425359440085135,378.9774893463865,421.6639870464572,223.69306652463342,233.61194460079292
0.3705804607895918,0.4370295593613072,360.7444461359745,419.3925985151158,214.63802433012424,237.22163054417268
0.39516562188780585,0.43408885088406113,370.2743823837411,411.4584825507966,223.12207406511422,237.63585942848084
0.37646209240652795,0.406226000111354,365.4881403984506,410.06366293561007,217.7414201401541,224.82552957206954
0.36863773957241414,0.41206511266921697,361.61375850051445,401.8158625863794,210.695199954237,226.46910162689105
0.35855073811009874,0.42379430642253474,354.7353742385528,404.650097406938,210.10857497860408,229.64147686094296
0.37017391344835593,0.42463242615524094,346.94241289073784,414.9034594697355,211.23297877816643,233.98867811224798
0.3770793620930162,0.4369341695779248,348.8947904625658,441.3210234833168,208.34408857026557,241.9796421717917
0.36702442307804906,0.4000292908596365,351.53501294706626,390.78082128079996,208.7202073255661,221.24695357364357
0.35956062723037807,0.41026414577898224,349.0258939169944,397.39896978647954,208.07586922631458,225.73706423470384
