train_losses,val_losses,train_rmse_keV,val_rmse_keV,train_mae_keV,val_mae_keV
0.5576475643834402,0.5122896244651393,484.5348794358387,449.04198351737443,314.36831099117677,296.35047197824485
0.46445807398751726,0.4694578188814615,445.91512514376524,439.5680063863746,276.3751864240946,276.1458270089197
0.44462606795998505,0.45708891239605454,432.4089717503738,437.75076997881007,265.7185921838873,271.54519800620176
0.40663021404382793,0.45672460292515,406.26573064093327,434.02025067886876,247.56299084980478,270.78728952200595
0.4510606350593789,0.40607957385088267,407.6243623614744,420.26492644690495,245.91922246650287,247.60030561424293
0.38982475497001823,0.42430441512873296,401.54202085960935,420.58134337585204,236.05052998333522,245.743881890697
0.38548715689847635,0.4423448106175975,400.2671116583731,425.9572127162202,234.05974245369856,259.5039678115484
0.4175200316795083,0.4155576542804116,415.9951065217125,416.3713669377212,246.7455359511157,246.82015987181666
0.4288687508466632,0.40751800254771586,408.3345582856752,410.3757004747385,243.84955895099998,242.0122524534997
0.3796872408237568,0.45457114357697337,393.7647526592697,431.9694068148131,233.04496391876202,258.1635997453384
0.4009474879780481,0.44809307550129135,395.4665399546879,439.396818558256,234.4769498914891,259.91539503049074
0.3738743475703306,0.39318498420087916,385.5764810109168,409.19327764372457,224.51746857990855,235.01042955125845
0.358384242584539,0.4145297380654435,384.21930461998437,419.5184291823423,220.9756886542536,242.7848241340033
0.38962218581244,0.39595516104447215,386.7619886858704,415.280273403657,225.47801521022217,238.38230568913372
0.37192325640556423,0.4261696311204057,385.17394086773925,422.851060477008,228.2441966199183,243.3291150234168
0.3653755444643456,0.3965457913122679,386.0995924496583,399.0427926579184,226.95402866515656,241.09966223853243
0.36132627136485523,0.4018936357215831,379.08455435359883,395.5532531132902,222.71427150592987,231.59110855633526
0.3714792631393255,0.38678030748116343,384.7052833215411,387.3705855090379,229.57856263244196,227.77725638335724
0.33913829784060634,0.36413555396230596,368.7374017352968,374.71391243036044,211.51880427540024,217.92295422292713
0.3429546215853026,0.4524869197293332,366.2570229651079,398.34895935176587,213.73525908260862,257.7090153489958
0.3438799052044403,0.4000658063512099,368.690823082926,390.9430289065606,211.86204197569853,241.99151010237424
0.3387414709080097,0.371696983905215,352.32818314987406,380.17218013167405,211.02030313599153,224.4026694877928
0.3484470386837804,0.38404468446969986,366.35203640213444,387.6052361614426,214.16499892630412,228.367974449096
0.33757527207219323,0.3508134801921092,355.8213060628224,375.19806782589427,209.78256550004156,212.71160210314451
0.34143547401871793,0.37252799774471085,354.1883682927215,390.49473018536446,209.03354755495783,222.0513056942933
0.3506987746371779,0.3703953451231906,373.7346010265428,374.7110166759573,217.91327374683138,221.01949732443978
0.3314069651587065,0.37523518228217173,357.8694863646938,365.9997537071494,206.01241688177208,224.32742949272622
0.3491435137599014,0.3537288672829929,360.4130653896291,369.65953295213853,214.68560870500338,215.7225383751251
0.3489934569874475,0.38103654392455755,365.8315439039797,379.9754563756974,216.26190260800414,229.87504741760205
0.33481917478317436,0.34824804530331965,348.7367914608545,344.46995592299726,206.481965590689,210.74442796403844
0.33141259225301967,0.3487885382614638,351.74209081594273,358.54154423750697,203.88457661231692,210.53084038904703
0.3306351753688136,0.35468339880830363,359.74179008398505,355.8823767912625,208.64534795627813,213.9987292853208
0.30561927757983987,0.3920777275374061,328.4214486854635,389.20307949076164,193.55251995313435,230.9726509284327
0.317648601393367,0.395026123445285,344.41196151584893,418.4211102151561,198.96226885951128,237.4202851415021
